lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1.045365810394287,3419718.0,1.045365810394287,-1.0,-1.0,-1.0,nan,5.428990334621631e-06,1.0,340.9263916015625,32.5786018371582,308.3478088378906,1.0,1.0468250513076782,1.045365810394287,0.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.10000000149011612,0.10000000149011612,0.0,0.30000001192092896,0,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0510613918304443,6302827.0,1.0510613918304443,-1.0,-1.0,-1.0,nan,5.420565230451757e-06,1.0,629.2316284179688,33.63308334350586,595.5985717773438,1.0
0.004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.076035737991333,3502653.5,1.076035737991333,-1.0,-1.0,-1.0,nan,5.442230758490041e-06,1.0,349.1893005371094,59.964027404785156,289.22528076171875,1.0,1.0672725439071655,1.076035737991333,1.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.1979999989271164,0.1979999989271164,0.0,0.30000001192092896,1,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0443035364151,6541519.0,1.0443035364151,-1.0,-1.0,-1.0,nan,5.42898987987428e-06,1.0,653.1076049804688,64.49015808105469,588.617431640625,1.0
0.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.1056941747665405,2221854.0,1.1056941747665405,-1.0,-1.0,-1.0,nan,5.458621217258042e-06,1.0,221.0797119140625,77.6312026977539,143.44851684570312,1.0,1.094167709350586,1.1056941747665405,2.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.29600000381469727,0.29600000381469727,0.0,0.30000001192092896,2,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0751112699508667,5199847.0,1.0751112699508667,-1.0,-1.0,-1.0,nan,5.442230758490041e-06,1.0,518.9095458984375,89.81585693359375,429.09368896484375,1.0
0.004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,1.260914921760559,2195811.25,1.260914921760559,-1.0,-1.0,-1.0,nan,5.477870672621066e-06,1.0,218.32022094726562,108.69245147705078,109.62775421142578,1.0,1.210890769958496,1.260914921760559,3.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.39399999380111694,0.39399999380111694,0.0,0.30000001192092896,3,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.1096668243408203,3067535.0,1.1096668243408203,-1.0,-1.0,-1.0,nan,5.458621217258042e-06,1.0,305.6438293457031,103.66997528076172,201.97386169433594,1.0
0.004,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1.3511338233947754,2228959.0,1.3511338233947754,-1.0,-1.0,-1.0,nan,5.498400241776835e-06,1.0,221.54476928710938,90.31392669677734,131.2308349609375,1.0,1.3090609312057495,1.3511338233947754,4.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.492000013589859,0.492000013589859,0.0,0.30000001192092896,4,,,,,,,,,,,,,
