lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1.004327416419983,11945.7021484375,1.004327416419983,-1.0,-1.0,-1.0,nan,5.512247867045517e-07,1.0,0.19024217128753662,0.03187663480639458,0.15836553275585175,1.0,1.0209484100341797,1.004327416419983,0.0,0.004000000189989805,0.019999999552965164,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,4.999999873689376e-05,9.999999747378752e-05,0.0,0.30000001192092896,0,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0617207288742065,13574.951171875,1.0617207288742065,-1.0,-1.0,-1.0,nan,5.507077958100126e-07,1.0,0.29577380418777466,0.033711936324834824,0.26206186413764954,1.0
0.004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.9854006171226501,13171.255859375,0.9854006171226501,-1.0,-1.0,-1.0,nan,6.766277351744066e-07,1.0,0.33172428607940674,0.09915535151958466,0.23256893455982208,1.0,0.9960649609565735,0.9854006171226501,1.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.00012250000145286322,0.00012250000145286322,0.00017374999879393727,0.00034749999758787453,0.0,0.30000001192092896,1,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.006571888923645,16665.931640625,1.006571888923645,-1.0,-1.0,-1.0,nan,6.752503622919903e-07,1.0,0.6600204706192017,0.11093474179506302,0.5490857362747192,1.0
0.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.9801754951477051,12257.150390625,0.9801754951477051,-1.0,-1.0,-1.0,nan,8.032114351408381e-07,1.0,0.24553880095481873,0.12934407591819763,0.1161947175860405,1.0,0.9849423170089722,0.9801754951477051,2.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0001449999981559813,0.0001449999981559813,0.00029749999521300197,0.0005949999904260039,0.0,0.30000001192092896,2,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.9860302805900574,15554.9541015625,0.9860302805900574,-1.0,-1.0,-1.0,nan,8.009063208191947e-07,1.0,0.5694643259048462,0.17078974843025208,0.3986746072769165,1.0
0.004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
