lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1.0730364322662354,12229.388671875,1.0730364322662354,-1.0,-1.0,-1.0,nan,9.309305823990144e-06,0.012345679104328156,12.14208698272705,3.35099720954895,8.791090965270996,0.012345679104328156,1.0715196132659912,1.0730364322662354,0.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,0,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0685244798660278,14293.2412109375,1.0685244798660278,-1.0,-1.0,-1.0,nan,9.29717134567909e-06,0.012345679104328156,29.22475814819336,3.3871116638183594,25.837646484375,0.012345679104328156
0.004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.0486375093460083,12719.4072265625,1.0486375093460083,-1.0,-1.0,-1.0,nan,9.323879567091353e-06,0.02469135820865631,9.043769836425781,3.3225908279418945,5.721179008483887,0.02469135820865631,1.05550217628479,1.0486375093460083,1.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,1,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0762877464294434,13761.515625,1.0762877464294434,-1.0,-1.0,-1.0,nan,9.309305823990144e-06,0.02469135820865631,12.144475936889648,3.35707426071167,8.78740119934082,0.02469135820865631
0.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.9632647037506104,12171.79296875,0.9632647037506104,-1.0,-1.0,-1.0,nan,9.33942646952346e-06,0.03703703731298447,6.855681896209717,3.2873313426971436,3.5683507919311523,0.03703703731298447,0.9909359216690063,0.9632647037506104,2.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,2,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.052272081375122,13662.1328125,1.052272081375122,-1.0,-1.0,-1.0,nan,9.323879567091353e-06,0.03703703731298447,8.47640323638916,3.3323380947113037,5.144064903259277,0.03703703731298447
0.004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0.8688611388206482,11685.7021484375,0.8688611388206482,-1.0,-1.0,-1.0,nan,9.357749149785377e-06,0.04938271641731262,6.069098949432373,3.2440152168273926,2.8250844478607178,0.04938271641731262,0.905483603477478,0.8688611388206482,3.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,3,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.9682989716529846,13167.0390625,0.9682989716529846,-1.0,-1.0,-1.0,nan,9.33942646952346e-06,0.04938271641731262,7.0551910400390625,3.3029069900512695,3.752284049987793,0.04938271641731262
0.004,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,0.7753574252128601,11316.712890625,0.7753574252128601,-1.0,-1.0,-1.0,nan,9.379093171446584e-06,0.06172839552164078,5.772274971008301,3.193147897720337,2.5791265964508057,0.06172839552164078,0.8143953084945679,0.7753574252128601,4.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,4,,,,,,,,,,,,,
,4,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.8726222515106201,12484.3642578125,0.8726222515106201,-1.0,-1.0,-1.0,nan,9.357749149785377e-06,0.06172839552164078,6.088181495666504,3.2571794986724854,2.8310022354125977,0.06172839552164078
0.004,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,0.6805984377861023,10533.4033203125,0.6805984377861023,-1.0,-1.0,-1.0,nan,9.403141120856162e-06,0.07407407462596893,5.032006740570068,3.135371208190918,1.896635890007019,0.07407407462596893,0.7207375168800354,0.6805984377861023,5.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,5,,,,,,,,,,,,,
