lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1.0422699451446533,16094.19921875,1.0422699451446533,-1.0,-1.0,-1.0,nan,4.555225586955203e-06,0.012345679104328156,45.939144134521484,3.2814018726348877,42.657737731933594,0.012345679104328156,1.0546033382415771,1.0422699451446533,0.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,0,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0858186483383179,19182.60546875,1.0858186483383179,-1.0,-1.0,-1.0,nan,4.546768650470767e-06,0.012345679104328156,67.42778778076172,3.3697152137756348,64.05807495117188,0.012345679104328156
0.004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.0457344055175781,18236.67578125,1.0457344055175781,-1.0,-1.0,-1.0,nan,4.566621100821067e-06,0.02469135820865631,31.50629234313965,3.1940393447875977,28.3122501373291,0.02469135820865631,1.048395037651062,1.0457344055175781,1.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,1,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0423243045806885,21443.890625,1.0423243045806885,-1.0,-1.0,-1.0,nan,4.555225586955203e-06,0.02469135820865631,44.63361740112305,3.2905807495117188,41.34303665161133,0.02469135820865631
0.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.0983004570007324,18325.5234375,1.0983004570007324,-1.0,-1.0,-1.0,nan,4.58105841971701e-06,0.03703703731298447,19.824796676635742,3.0871458053588867,16.737651824951172,0.03703703731298447,1.0833288431167603,1.0983004570007324,2.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,2,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0458354949951172,22049.169921875,1.0458354949951172,-1.0,-1.0,-1.0,nan,4.566621100821067e-06,0.03703703731298447,31.29520034790039,3.2075271606445312,28.08767318725586,0.03703703731298447
0.004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,1.0949212312698364,18304.79296875,1.0949212312698364,-1.0,-1.0,-1.0,nan,4.597081442625495e-06,0.04938271641731262,14.895047187805176,2.9535796642303467,11.941468238830566,0.04938271641731262,1.0914435386657715,1.0949212312698364,3.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,3,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.1019930839538574,21230.38671875,1.1019930839538574,-1.0,-1.0,-1.0,nan,4.58105841971701e-06,0.04938271641731262,20.676166534423828,3.1017520427703857,17.57441520690918,0.04938271641731262
0.004,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1.039696455001831,17373.21484375,1.039696455001831,-1.0,-1.0,-1.0,nan,4.614239514921792e-06,0.06172839552164078,11.301521301269531,2.799844264984131,8.501677513122559,0.06172839552164078,1.055220603942871,1.039696455001831,4.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,4,,,,,,,,,,,,,
,4,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0992134809494019,19853.080078125,1.0992134809494019,-1.0,-1.0,-1.0,nan,4.597081442625495e-06,0.06172839552164078,14.35472583770752,2.9672911167144775,11.387434959411621,0.06172839552164078
0.004,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,0.9183568358421326,15593.962890625,0.9183568358421326,-1.0,-1.0,-1.0,nan,4.631614956451813e-06,0.07407407462596893,8.654027938842773,2.635941982269287,6.018085956573486,0.07407407462596893,0.9594160318374634,0.9183568358421326,5.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,5,,,,,,,,,,,,,
,5,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0433645248413086,18686.755859375,1.0433645248413086,-1.0,-1.0,-1.0,nan,4.614239514921792e-06,0.07407407462596893,11.141694068908691,2.833698034286499,8.307995796203613,0.07407407462596893
0.004,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,0.7725226879119873,13850.4375,0.7725226879119873,-1.0,-1.0,-1.0,nan,4.649325546779437e-06,0.08641975373029709,7.08773946762085,2.4854750633239746,4.602264404296875,0.08641975373029709,0.8285906910896301,0.7725226879119873,6.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,6,,,,,,,,,,,,,
,6,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.9222826361656189,16948.76953125,0.9222826361656189,-1.0,-1.0,-1.0,nan,4.631614956451813e-06,0.08641975373029709,8.940013885498047,2.6598687171936035,6.280145168304443,0.08641975373029709
0.004,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,0.6392197012901306,12492.61328125,0.6392197012901306,-1.0,-1.0,-1.0,nan,4.667616394726792e-06,0.09876543283462524,6.1766676902771,2.3260498046875,3.8506178855895996,0.09876543283462524,0.6960310339927673,0.6392197012901306,7.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,7,,,,,,,,,,,,,
,7,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.7758578658103943,14907.9892578125,0.7758578658103943,-1.0,-1.0,-1.0,nan,4.649325546779437e-06,0.09876543283462524,7.238773345947266,2.494046449661255,4.74472713470459,0.09876543283462524
0.004,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,0.5173275470733643,11067.8271484375,0.5173275470733643,-1.0,-1.0,-1.0,nan,4.686413831223035e-06,0.111111119389534,5.305091381072998,2.082123279571533,3.222968101501465,0.111111119389534,0.5709385871887207,0.5173275470733643,8.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,8,,,,,,,,,,,,,
,8,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.639360785484314,13301.03125,0.639360785484314,-1.0,-1.0,-1.0,nan,4.667616394726792e-06,0.1111111119389534,6.216675758361816,2.3294312953948975,3.887244701385498,0.1111111119389534
0.004,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,0.40690940618515015,9803.5478515625,0.40690940618515015,-1.0,-1.0,-1.0,nan,4.705335868493421e-06,0.12345679104328156,4.644903182983398,1.7499594688415527,2.894943952560425,0.12345679104328156,0.4561181664466858,0.40690940618515015,9.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,9,,,,,,,,,,,,,
,9,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.5192459225654602,11764.369140625,0.5192459225654602,-1.0,-1.0,-1.0,nan,4.686413831223035e-06,0.12345679104328156,5.3232421875,2.0853428840637207,3.2378993034362793,0.12345679104328156
0.004,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,0.31190624833106995,8623.4375,0.31190624833106995,-1.0,-1.0,-1.0,nan,4.724311565951211e-06,0.1358024626970291,4.05321741104126,1.3982020616531372,2.655015468597412,0.1358024626970291,0.3551698327064514,0.31190624833106995,10.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,10,,,,,,,,,,,,,
,10,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.4087724983692169,10321.2353515625,0.4087724983692169,-1.0,-1.0,-1.0,nan,4.705335868493421e-06,0.1358024626970291,4.590126037597656,1.7555575370788574,2.834568500518799,0.1358024626970291
0.004,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,0.2379702627658844,7437.05517578125,0.2379702627658844,-1.0,-1.0,-1.0,nan,4.743828412756557e-06,0.14814814925193787,3.413707971572876,1.0695369243621826,2.3441710472106934,0.14814814925193787,0.2731301486492157,0.2379702627658844,11.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,11,,,,,,,,,,,,,
,11,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.311934232711792,9075.0478515625,0.311934232711792,-1.0,-1.0,-1.0,nan,4.724311565951211e-06,0.14814814925193787,4.020096778869629,1.414178729057312,2.6059179306030273,0.14814814925193787
0.004,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,0.18641526997089386,6722.23388671875,0.18641526997089386,-1.0,-1.0,-1.0,nan,4.764234290632885e-06,0.16049380600452423,3.02695369720459,0.7712067365646362,2.255747079849243,0.16049380600452423,0.2124297320842743,0.18641526997089386,12.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,12,,,,,,,,,,,,,
,12,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.23826630413532257,7872.21142578125,0.23826630413532257,-1.0,-1.0,-1.0,nan,4.743828412756557e-06,0.16049382090568542,3.4204061031341553,1.0925161838531494,2.327889919281006,0.16049382090568542
0.004,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,0.15159037709236145,6174.5263671875,0.15159037709236145,-1.0,-1.0,-1.0,nan,4.785650162375532e-06,0.17283950746059418,2.695340871810913,0.5168680548667908,2.1784727573394775,0.17283950746059418,0.1698421835899353,0.15159037709236145,13.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,13,,,,,,,,,,,,,
,13,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.1856561005115509,7138.44970703125,0.1856561005115509,-1.0,-1.0,-1.0,nan,4.764234290632885e-06,0.17283950746059418,3.0559451580047607,0.7997166514396667,2.256228446960449,0.17283950746059418
0.004,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,0.1278277039527893,5955.3935546875,0.1278277039527893,-1.0,-1.0,-1.0,nan,4.808067842532182e-06,0.18518517911434174,2.5256378650665283,0.3266470730304718,2.198990821838379,0.18518517911434174,0.14043205976486206,0.1278277039527893,14.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,14,,,,,,,,,,,,,
,14,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.15004786849021912,6559.30224609375,0.15004786849021912,-1.0,-1.0,-1.0,nan,4.785650162375532e-06,0.18518517911434174,2.731760263442993,0.5503726601600647,2.1813876628875732,0.18518517911434174
0.004,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,0.11744900792837143,5943.43505859375,0.11744900792837143,-1.0,-1.0,-1.0,nan,4.830960278923158e-06,0.1975308656692505,2.414273500442505,0.21356645226478577,2.200706958770752,0.1975308656692505,0.12434392422437668,0.11744900792837143,15.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,15,,,,,,,,,,,,,
,15,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.12698495388031006,6285.37109375,0.12698495388031006,-1.0,-1.0,-1.0,nan,4.808067842532182e-06,0.1975308656692505,2.5391030311584473,0.3563912808895111,2.1827118396759033,0.1975308656692505
0.004,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,0.11482218652963638,6043.689453125,0.11482218652963638,-1.0,-1.0,-1.0,nan,4.853746304434026e-06,0.20987653732299805,2.3325414657592773,0.15986308455467224,2.1726784706115723,0.20987653732299805,0.11767870932817459,0.11482218652963638,16.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,16,,,,,,,,,,,,,
