lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0.998863697052002,12190.6279296875,0.998863697052002,-1.0,-1.0,-1.0,nan,5.469352686304774e-07,1.0,0.22019845247268677,0.03199949115514755,0.1881989687681198,1.0,1.0178536176681519,0.998863697052002,0.0,0.004000000189989805,0.019999999552965164,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,4.999999873689376e-05,9.999999747378752e-05,0.0,0.30000001192092896,0,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0651733875274658,13552.5830078125,1.0651733875274658,-1.0,-1.0,-1.0,nan,5.468290851240454e-07,1.0,0.2900843620300293,0.03375846520066261,0.256325900554657,1.0
0.004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.9521042704582214,13677.1298828125,0.9521042704582214,-1.0,-1.0,-1.0,nan,6.710946536259144e-07,1.0,0.4156079888343811,0.10039524734020233,0.31521275639533997,1.0,0.9718290567398071,0.9521042704582214,1.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.00012250000145286322,0.00012250000145286322,0.00017374999879393727,0.00034749999758787453,0.0,0.30000001192092896,1,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9995179176330566,17379.279296875,0.9995179176330566,-1.0,-1.0,-1.0,nan,6.699957566524972e-07,1.0,0.7384093999862671,0.1114223375916481,0.6269870400428772,1.0
0.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.9019047021865845,12261.8349609375,0.9019047021865845,-1.0,-1.0,-1.0,nan,7.96422170878941e-07,1.0,0.3242781162261963,0.13624976575374603,0.18802838027477264,1.0,0.9228820204734802,0.9019047021865845,2.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0001449999981559813,0.0001449999981559813,0.00029749999521300197,0.0005949999904260039,0.0,0.30000001192092896,2,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.9534302353858948,16644.283203125,0.9534302353858948,-1.0,-1.0,-1.0,nan,7.943569926283089e-07,1.0,0.7109971642494202,0.1730671375989914,0.5379300117492676,1.0
0.004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0.8389114141464233,11157.205078125,0.8389114141464233,-1.0,-1.0,-1.0,nan,9.231807212017884e-07,1.0,0.27680808305740356,0.1477675437927246,0.12904055416584015,1.0,0.8641026020050049,0.8389114141464233,3.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0001674999948590994,0.0001674999948590994,0.0004212500061839819,0.0008425000123679638,0.0,0.30000001192092896,3,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.9037346243858337,13734.892578125,0.9037346243858337,-1.0,-1.0,-1.0,nan,9.200049930768728e-07,1.0,0.4697537422180176,0.19484999775886536,0.2749037444591522,1.0
0.004,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,0.7394395470619202,9745.177734375,0.7394395470619202,-1.0,-1.0,-1.0,nan,1.051090407599986e-06,1.0,0.23507720232009888,0.09717884659767151,0.13789835572242737,1.0,0.776838481426239,0.7394395470619202,4.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0001900000061141327,0.0001900000061141327,0.0005450000171549618,0.0010900000343099236,0.0,0.30000001192092896,4,,,,,,,,,,,,,
,4,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.8404828906059265,11983.1015625,0.8404828906059265,-1.0,-1.0,-1.0,nan,1.0471901532582706e-06,1.0,0.3578261137008667,0.19116055965423584,0.16666555404663086,1.0
0.004,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,0.6298359632492065,8436.7470703125,0.6298359632492065,-1.0,-1.0,-1.0,nan,1.1801876098616049e-06,1.0,0.21383753418922424,0.048190560191869736,0.16564695537090302,1.0,0.6739367246627808,0.6298359632492065,5.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0002125000028172508,0.0002125000028172508,0.0006687500281259418,0.0013375000562518835,0.0,0.30000001192092896,5,,,,,,,,,,,,,
,5,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.7415112853050232,10304.2939453125,0.7415112853050232,-1.0,-1.0,-1.0,nan,1.1755615787478746e-06,1.0,0.2889169454574585,0.1234625056385994,0.1654544323682785,1.0
0.004,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
