lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1.0462768077850342,1146896768.0,1.0462768077850342,-1.0,-1.0,-1.0,nan,0.005549621768295765,1.0,114688.6171875,10958.5908203125,103730.03125,1.0,1.0474627017974854,1.0462768077850342,0.0,0.004000000189989805,0.019999999552965164,0.0,0.0,1.0,1.0502299070358276,33.63724899291992,33.63724899291992,0.0,0.30000001192092896,0,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0510613918304443,2116572800.0,1.0510613918304443,-1.0,-1.0,-1.0,nan,0.005541021004319191,1.0,211656.21875,11313.2431640625,200342.96875,1.0
0.004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.082170009613037,193242464256.0,1.082170009613037,-1.0,-1.0,-1.0,nan,0.005556381307542324,1.0,19324244.0,3318818.25,16005426.0,1.0,1.0717577934265137,1.082170009613037,1.0,0.004000000189989805,0.019999999552965164,0.0,0.0,1.0,1.0474627017974854,10958.5908203125,10958.5908203125,0.0,0.30000001192092896,1,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0451987981796265,361500114944.0,1.0451987981796265,-1.0,-1.0,-1.0,nan,0.0055429767817258835,1.0,36150012.0,3569319.5,32580694.0,1.0
0.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.1652429103851318,24783813083136.0,1.1652429103851318,-1.0,-1.0,-1.0,nan,0.005631556734442711,1.0,2478381312.0,870437056.0,1607944320.0,1.0,1.1371973752975464,1.1652429103851318,2.0,0.004000000189989805,0.019999999552965164,0.0,0.0,1.0,1.0717577934265137,3318818.25,3318818.25,0.0,0.30000001192092896,2,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0815807580947876,58175432687616.0,1.0815807580947876,-1.0,-1.0,-1.0,nan,0.00561480550095439,1.0,5817543168.0,1007044480.0,4810498560.0,1.0
0.004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
