lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1.0242223739624023,11951.3759765625,1.0242223739624023,-1.0,-1.0,-1.0,nan,5.520132617675699e-07,1.0,0.1709146946668625,0.032340794801712036,0.13857389986515045,1.0,1.0404019355773926,1.0242223739624023,0.0,0.004000000189989805,0.019999999552965164,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,4.999999873689376e-05,9.999999747378752e-05,0.0,0.30000001192092896,0,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0820910930633545,13716.1064453125,1.0820910930633545,-1.0,-1.0,-1.0,nan,5.51323466879694e-07,1.0,0.2895190119743347,0.03377272188663483,0.2557462751865387,1.0
0.004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.0173439979553223,12845.0029296875,1.0173439979553223,-1.0,-1.0,-1.0,nan,6.775545102755132e-07,1.0,0.2671554982662201,0.10455045104026794,0.16260506212711334,1.0,1.0242613554000854,1.0173439979553223,1.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.00012250000145286322,0.00012250000145286322,0.00017374999879393727,0.00034749999758787453,0.0,0.30000001192092896,1,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0263123512268066,16091.3681640625,1.0263123512268066,-1.0,-1.0,-1.0,nan,6.762162456652732e-07,1.0,0.5828237533569336,0.11244797706604004,0.47037580609321594,1.0
0.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.9659440517425537,12333.57421875,0.9659440517425537,-1.0,-1.0,-1.0,nan,8.041905630307156e-07,1.0,0.26741263270378113,0.1559017300605774,0.11151090264320374,1.0,0.9834392070770264,0.9659440517425537,2.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0001449999981559813,0.0001449999981559813,0.00029749999521300197,0.0005949999904260039,0.0,0.30000001192092896,2,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0193231105804443,14823.3203125,1.0193231105804443,-1.0,-1.0,-1.0,nan,8.020033988032083e-07,1.0,0.4630080759525299,0.17947351932525635,0.28353455662727356,1.0
0.004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0.8481338024139404,11428.2060546875,0.8481338024139404,-1.0,-1.0,-1.0,nan,9.3177158078106e-07,1.0,0.29468590021133423,0.18479271233081818,0.10989319533109665,1.0,0.8887254595756531,0.8481338024139404,3.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0001674999948590994,0.0001674999948590994,0.0004212500061839819,0.0008425000123679638,0.0,0.30000001192092896,3,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.9688496589660645,13531.849609375,0.9688496589660645,-1.0,-1.0,-1.0,nan,9.28978693082172e-07,1.0,0.3843343257904053,0.2218102365732193,0.16252408921718597,1.0
0.004,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,0.7362843155860901,10426.8701171875,0.7362843155860901,-1.0,-1.0,-1.0,nan,1.0603973805700662e-06,1.0,0.30640164017677307,0.15752696990966797,0.1488746702671051,1.0,0.7820166945457458,0.7362843155860901,4.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0001900000061141327,0.0001900000061141327,0.0005450000171549618,0.0010900000343099236,0.0,0.30000001192092896,4,,,,,,,,,,,,,
,4,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.8502931594848633,12312.3837890625,0.8502931594848633,-1.0,-1.0,-1.0,nan,1.0569350479272543e-06,1.0,0.38094407320022583,0.23799046874046326,0.14295360445976257,1.0
