lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1.0349738597869873,12782.09375,1.0349738597869873,-1.0,-1.0,-1.0,nan,5.517093200069212e-07,1.0,0.24323485791683197,0.032448794692754745,0.21078605949878693,1.0,1.0516942739486694,1.0349738597869873,0.0,0.004000000189989805,0.019999999552965164,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,4.999999873689376e-05,9.999999747378752e-05,0.0,0.30000001192092896,0,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.091607928276062,14245.263671875,1.091607928276062,-1.0,-1.0,-1.0,nan,5.512467282642319e-07,1.0,0.33291780948638916,0.03381415456533432,0.29910364747047424,1.0
0.004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.014823317527771,15877.5966796875,1.014823317527771,-1.0,-1.0,-1.0,nan,6.769261631234258e-07,1.0,0.5729355812072754,0.10524377971887589,0.4676917791366577,1.0,1.0258846282958984,1.014823317527771,1.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.00012250000145286322,0.00012250000145286322,0.00017374999879393727,0.00034749999758787453,0.0,0.30000001192092896,1,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0378724336624146,18961.099609375,1.0378724336624146,-1.0,-1.0,-1.0,nan,6.758439781151537e-07,1.0,0.8582369089126587,0.11284396797418594,0.745392918586731,1.0
0.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.0152264833450317,15215.931640625,1.0152264833450317,-1.0,-1.0,-1.0,nan,8.030350500121131e-07,1.0,0.5063658356666565,0.15595446527004242,0.35041138529777527,1.0,1.0184239149093628,1.0152264833450317,2.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0001449999981559813,0.0001449999981559813,0.00029749999521300197,0.0005949999904260039,0.0,0.30000001192092896,2,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0164438486099243,20353.84375,1.0164438486099243,-1.0,-1.0,-1.0,nan,8.012594889805769e-07,1.0,1.018939733505249,0.18072448670864105,0.8382152318954468,1.0
0.004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
