lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1.0459669828414917,15149.1708984375,1.0459669828414917,-1.0,-1.0,-1.0,nan,2.9810530577378813e-06,0.012345679104328156,37.98495864868164,3.267167091369629,34.71779251098633,0.012345679104328156,1.0548914670944214,1.0459669828414917,0.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,0,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0768064260482788,18309.5390625,1.0768064260482788,-1.0,-1.0,-1.0,nan,2.974323479065788e-06,0.012345679104328156,61.0859375,3.378373861312866,57.70756530761719,0.012345679104328156
0.004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.0040810108184814,15463.548828125,1.0040810108184814,-1.0,-1.0,-1.0,nan,2.9922039175289683e-06,0.02469135820865631,21.962087631225586,3.122553825378418,18.839534759521484,0.02469135820865631,1.0193241834640503,1.0040810108184814,1.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,1,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.044548749923706,19637.28125,1.044548749923706,-1.0,-1.0,-1.0,nan,2.981052830364206e-06,0.02469135820865631,37.22676467895508,3.2786970138549805,33.94806671142578,0.02469135820865631
0.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.9677413105964661,13343.892578125,0.9677413105964661,-1.0,-1.0,-1.0,nan,3.006515726156067e-06,0.03703703731298447,9.899490356445312,2.9033875465393066,6.996102809906006,0.03703703731298447,0.9832161664962769,0.9677413105964661,2.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.009999999776482582,0.009999999776482582,0.0,0.30000001192092896,2,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0050930976867676,18154.404296875,1.0050930976867676,-1.0,-1.0,-1.0,nan,2.992203690155293e-06,0.03703703731298447,21.879375457763672,3.132828950881958,18.746545791625977,0.03703703731298447
0.004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
