lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1.0056276321411133,10524.5341796875,1.0056276321411133,-1.0,-1.0,-1.0,nan,5.427043106465135e-06,0.012345679104328156,3.7928671836853027,0.3266540467739105,3.4662134647369385,0.012345679104328156,1.0190082788467407,1.0056276321411133,0.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,0.30000001192092896,0,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0510613918304443,11287.4453125,1.0510613918304443,-1.0,-1.0,-1.0,nan,5.420565230451757e-06,0.012345679104328156,6.292316436767578,0.3363308310508728,5.9559855461120605,0.012345679104328156
0.004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.9741165637969971,10245.669921875,0.9741165637969971,-1.0,-1.0,-1.0,nan,5.436662831925787e-06,0.02469135820865631,2.043233633041382,0.30606725811958313,1.7371662855148315,0.02469135820865631,0.987584114074707,0.9741165637969971,1.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,0.30000001192092896,1,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0050663948059082,10962.2060546875,1.0050663948059082,-1.0,-1.0,-1.0,nan,5.427043106465135e-06,0.02469135820865631,3.691739797592163,0.32640430331230164,3.365335464477539,0.02469135820865631
0.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.9051591753959656,9421.7353515625,0.9051591753959656,-1.0,-1.0,-1.0,nan,5.449544914881699e-06,0.03703703731298447,0.9993827939033508,0.26670265197753906,0.7326801419258118,0.03703703731298447,0.9298866987228394,0.9051591753959656,2.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,0.30000001192092896,2,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.9732813239097595,10487.9375,0.9732813239097595,-1.0,-1.0,-1.0,nan,5.436663286673138e-06,0.03703703731298447,2.038831949234009,0.30629560351371765,1.7325364351272583,0.03703703731298447
0.004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
