lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1.0302096605300903,107527.90625,1.0302096605300903,-1.0,-1.0,-1.0,nan,5.494023298524553e-06,1.0,9.722576141357422,1.5922057628631592,8.130370140075684,1.0,1.0339099168777466,1.0302096605300903,0.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0024999999441206455,0.004999999888241291,0.0,0.30000001192092896,0,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0400694608688354,160024.65625,1.0400694608688354,-1.0,-1.0,-1.0,nan,5.4872721193532925e-06,1.0,14.96239185333252,1.6860435009002686,13.276348114013672,1.0
0.004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.0052794218063354,69390.6796875,1.0052794218063354,-1.0,-1.0,-1.0,nan,5.506627985596424e-06,1.0,5.933783531188965,1.5765788555145264,4.357204914093018,1.0,1.0138685703277588,1.0052794218063354,1.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.002749999985098839,0.005499999970197678,0.0,0.30000001192092896,1,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0316377878189087,117651.59375,1.0316377878189087,-1.0,-1.0,-1.0,nan,5.494023298524553e-06,1.0,10.733516693115234,1.763631820678711,8.969884872436523,1.0
0.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.0126129388809204,40103.53515625,1.0126129388809204,-1.0,-1.0,-1.0,nan,5.524811058421619e-06,1.0,2.997735023498535,1.3379005193710327,1.659834623336792,1.0,1.0129896402359009,1.0126129388809204,2.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.003000000026077032,0.006000000052154064,0.0,0.30000001192092896,2,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0068708658218384,75645.3359375,1.0068708658218384,-1.0,-1.0,-1.0,nan,5.506627985596424e-06,1.0,6.557656764984131,1.7390753030776978,4.818581581115723,1.0
0.004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
