lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1.0165657997131348,12070.4091796875,1.0165657997131348,-1.0,-1.0,-1.0,nan,5.543719225897803e-07,1.0,0.19047433137893677,0.032070815563201904,0.15840351581573486,1.0,1.0318024158477783,1.0165657997131348,0.0,0.004000000189989805,0.019999999552965164,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,4.999999873689376e-05,9.999999747378752e-05,0.0,0.30000001192092896,0,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0679160356521606,13682.03125,1.0679160356521606,-1.0,-1.0,-1.0,nan,5.539430958378944e-07,1.0,0.30028653144836426,0.033743470907211304,0.26654306054115295,1.0
0.004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.019529938697815,13537.849609375,1.019529938697815,-1.0,-1.0,-1.0,nan,6.804312420172209e-07,1.0,0.33425435423851013,0.1018495187163353,0.23240479826927185,1.0,1.0232117176055908,1.019529938697815,1.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.00012250000145286322,0.00012250000145286322,0.00017374999879393727,0.00034749999758787453,0.0,0.30000001192092896,1,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0175820589065552,17061.041015625,1.0175820589065552,-1.0,-1.0,-1.0,nan,6.791056534893869e-07,1.0,0.6885212659835815,0.11169222742319107,0.5768290162086487,1.0
0.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.0051486492156982,12969.67578125,1.0051486492156982,-1.0,-1.0,-1.0,nan,8.075863320300414e-07,1.0,0.29181814193725586,0.14507260918617249,0.14674554765224457,1.0,1.010567545890808,1.0051486492156982,2.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0001449999981559813,0.0001449999981559813,0.00029749999521300197,0.0005949999904260039,0.0,0.30000001192092896,2,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.021133542060852,15973.3447265625,1.021133542060852,-1.0,-1.0,-1.0,nan,8.054083764363895e-07,1.0,0.5762001276016235,0.1749681532382965,0.4012320041656494,1.0
0.004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0.891396164894104,11581.5791015625,0.891396164894104,-1.0,-1.0,-1.0,nan,9.357312933389039e-07,1.0,0.26676079630851746,0.15119069814682007,0.11557009816169739,1.0,0.9271475672721863,0.891396164894104,3.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0001674999948590994,0.0001674999948590994,0.0004212500061839819,0.0008425000123679638,0.0,0.30000001192092896,3,,,,,,,,,,,,,
