lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1.0457028150558472,103763128.0,1.0457028150558472,-1.0,-1.0,-1.0,nan,0.0030299413483589888,1.0,10375.263671875,3.398817777633667,10371.865234375,1.0,1.0470609664916992,1.0457028150558472,0.0,0.004000000189989805,0.019999999552965164,0.0,0.0,1.0,0.0010000000474974513,3.363724708557129,0.009999999776482582,0.0,0.30000001192092896,0,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0510613918304443,200387136.0,1.0510613918304443,-1.0,-1.0,-1.0,nan,0.003024869365617633,1.0,20037.658203125,3.3633079528808594,20034.294921875,1.0
0.004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.077067494392395,49665640.0,1.077067494392395,-1.0,-1.0,-1.0,nan,0.0030125179328024387,1.0,4965.4833984375,3.433089256286621,4962.05029296875,1.0,1.0680655241012573,1.077067494392395,1.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.9909999966621399,0.0010000000474974513,3.398817777633667,0.009999999776482582,0.0,0.30000001192092896,1,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.044612169265747,101080080.0,1.044612169265747,-1.0,-1.0,-1.0,nan,0.00300269341096282,1.0,10106.9599609375,3.392747640609741,10103.5673828125,1.0
0.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.1049213409423828,16854666.0,1.1049213409423828,-1.0,-1.0,-1.0,nan,0.00299634481780231,1.0,1684.358642578125,3.6066505908966064,1680.7518310546875,1.0,1.0938646793365479,1.1049213409423828,2.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.9819999933242798,0.0010000000474974513,3.433089256286621,0.009999999776482582,0.0,0.30000001192092896,2,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0760958194732666,49806444.0,1.0760958194732666,-1.0,-1.0,-1.0,nan,0.0029851808212697506,1.0,4979.5654296875,3.425299644470215,4976.14013671875,1.0
0.004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,1.2653251886367798,10208901.0,1.2653251886367798,-1.0,-1.0,-1.0,nan,0.002981510479003191,1.0,1019.621826171875,5.136034965515137,1014.4857177734375,1.0,1.213887095451355,1.2653251886367798,3.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.9729999899864197,0.0010000000474974513,3.6066505908966064,0.009999999776482582,0.0,0.30000001192092896,3,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.1092628240585327,18739424.0,1.1092628240585327,-1.0,-1.0,-1.0,nan,0.002968905493617058,1.0,1872.8302001953125,3.584005117416382,1869.2462158203125,1.0
0.004,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,2.376138925552368,13329672.0,2.376138925552368,-1.0,-1.0,-1.0,nan,0.0029665380716323853,1.0,1330.5880126953125,14.96882438659668,1315.6190185546875,1.0,2.027463436126709,2.376138925552368,4.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.9639999866485596,0.0010000000474974513,5.136034965515137,0.009999999776482582,0.0,0.30000001192092896,4,,,,,,,,,,,,,
