lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1.0410341024398804,86159.9921875,1.0410341024398804,-1.0,-1.0,-1.0,nan,5.528640031116083e-06,1.0,7.5749592781066895,1.6007853746414185,5.9741740226745605,1.0,1.0459520816802979,1.0410341024398804,0.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0024999999441206455,0.004999999888241291,0.0,0.30000001192092896,0,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0596150159835815,151729.25,1.0596150159835815,-1.0,-1.0,-1.0,nan,5.521394541574409e-06,1.0,14.113304138183594,1.690059781074524,12.42324447631836,1.0
0.004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.0217591524124146,48510.484375,1.0217591524124146,-1.0,-1.0,-1.0,nan,5.539476205740357e-06,1.0,3.8292839527130127,1.5980079174041748,2.231276035308838,1.0,1.0290170907974243,1.0217591524124146,1.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.002749999985098839,0.005499999970197678,0.0,0.30000001192092896,1,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0419119596481323,96089.859375,1.0419119596481323,-1.0,-1.0,-1.0,nan,5.528640031116083e-06,1.0,8.567068099975586,1.7658133506774902,6.801254749298096,1.0
0.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.9652435779571533,35034.0625,0.9652435779571533,-1.0,-1.0,-1.0,nan,5.553877144848229e-06,1.0,2.5381572246551514,1.420629620552063,1.117527723312378,1.0,0.9843756556510925,0.9652435779571533,2.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.003000000026077032,0.006000000052154064,0.0,0.30000001192092896,2,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0253305435180664,53797.3203125,1.0253305435180664,-1.0,-1.0,-1.0,nan,5.539476660487708e-06,1.0,4.354396343231201,1.7470628023147583,2.6073336601257324,1.0
0.004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0.8946506381034851,30985.595703125,0.8946506381034851,-1.0,-1.0,-1.0,nan,5.5705704653519206e-06,1.0,2.2039031982421875,1.2737553119659424,0.9301477670669556,1.0,0.9215681552886963,0.8946506381034851,3.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0032500000670552254,0.006500000134110451,0.0,0.30000001192092896,3,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.9671947360038757,37608.7578125,0.9671947360038757,-1.0,-1.0,-1.0,nan,5.5538766901008785e-06,1.0,2.793675422668457,1.5475482940673828,1.2461272478103638,1.0
0.004,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,0.7899523973464966,25425.244140625,0.7899523973464966,-1.0,-1.0,-1.0,nan,5.588778094534064e-06,1.0,1.7525663375854492,0.690726637840271,1.0618396997451782,1.0,0.8294371366500854,0.7899523973464966,4.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0035000001080334187,0.007000000216066837,0.0,0.30000001192092896,4,,,,,,,,,,,,,
,4,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.8977223038673401,32634.46875,0.8977223038673401,-1.0,-1.0,-1.0,nan,5.5705704653519206e-06,1.0,2.3657190799713135,1.3700594902038574,0.995659589767456,1.0
0.004,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,0.6979461908340454,21319.310546875,0.6979461908340454,-1.0,-1.0,-1.0,nan,5.607473212876357e-06,1.0,1.4339793920516968,0.33520546555519104,1.0987738370895386,1.0,0.7373934984207153,0.6979461908340454,5.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0037499999161809683,0.007499999832361937,0.0,0.30000001192092896,5,,,,,,,,,,,,,
,5,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.792356014251709,26594.8515625,0.792356014251709,-1.0,-1.0,-1.0,nan,5.588778094534064e-06,1.0,1.8671234846115112,0.7566612958908081,1.1104621887207031,1.0
0.004,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,0.6165925860404968,19160.177734375,0.6165925860404968,-1.0,-1.0,-1.0,nan,5.626343408948742e-06,1.0,1.2994197607040405,0.20357801020145416,1.095841646194458,1.0,0.6528328657150269,0.6165925860404968,6.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.004000000189989805,0.00800000037997961,0.0,0.30000001192092896,6,,,,,,,,,,,,,
,6,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.699945867061615,22545.736328125,0.699945867061615,-1.0,-1.0,-1.0,nan,5.607473212876357e-06,1.0,1.5546220541000366,0.378775030374527,1.175847053527832,1.0
0.004,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,0.5409961938858032,18003.33203125,0.5409961938858032,-1.0,-1.0,-1.0,nan,5.645352757710498e-06,1.0,1.259331464767456,0.20725339651107788,1.052078127861023,1.0,0.5745471715927124,0.5409961938858032,7.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0042500002309679985,0.008500000461935997,0.0,0.30000001192092896,7,,,,,,,,,,,,,
,7,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.6190958023071289,20349.544921875,0.6190958023071289,-1.0,-1.0,-1.0,nan,5.626342954201391e-06,1.0,1.4158531427383423,0.2397693395614624,1.1760838031768799,1.0
0.004,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,0.4744676947593689,16808.21875,0.4744676947593689,-1.0,-1.0,-1.0,nan,5.664621312462259e-06,1.0,1.2063485383987427,0.1787874847650528,1.027561068534851,1.0,0.5044915676116943,0.4744676947593689,8.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0044999998062849045,0.008999999612569809,0.0,0.30000001192092896,8,,,,,,,,,,,,,
,8,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.5417053699493408,18927.583984375,0.5417053699493408,-1.0,-1.0,-1.0,nan,5.645352757710498e-06,1.0,1.3510472774505615,0.2376859039068222,1.1133613586425781,1.0
0.004,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,0.3913852572441101,15768.33984375,0.3913852572441101,-1.0,-1.0,-1.0,nan,5.6839171520550735e-06,1.0,1.1854429244995117,0.10506217926740646,1.0803807973861694,1.0,0.4253171682357788,0.3913852572441101,9.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.004749999847263098,0.009499999694526196,0.0,0.30000001192092896,9,,,,,,,,,,,,,
,9,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.47382625937461853,17512.59375,0.47382625937461853,-1.0,-1.0,-1.0,nan,5.664620857714908e-06,1.0,1.2774275541305542,0.20565710961818695,1.071770429611206,1.0
0.004,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,0.30149510502815247,15420.7216796875,0.30149510502815247,-1.0,-1.0,-1.0,nan,5.702956514141988e-06,1.0,1.2405712604522705,0.09887498617172241,1.1416962146759033,1.0,0.3386417329311371,0.30149510502815247,10.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.004999999888241291,0.009999999776482582,0.0,0.30000001192092896,10,,,,,,,,,,,,,
,10,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.391141802072525,16446.41015625,0.391141802072525,-1.0,-1.0,-1.0,nan,5.6839171520550735e-06,1.0,1.2534935474395752,0.12737219035625458,1.1261214017868042,1.0
0.004,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,0.2452046275138855,15454.3515625,0.2452046275138855,-1.0,-1.0,-1.0,nan,5.721894467569655e-06,1.0,1.3002249002456665,0.10135506838560104,1.1988698244094849,1.0,0.2732357680797577,0.2452046275138855,11.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.005249999929219484,0.010499999858438969,0.0,0.30000001192092896,11,,,,,,,,,,,,,
,11,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.30259889364242554,16193.5849609375,0.30259889364242554,-1.0,-1.0,-1.0,nan,5.702956968889339e-06,1.0,1.3167539834976196,0.12369389086961746,1.193060040473938,1.0
0.004,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,0.19963262975215912,15224.5302734375,0.19963262975215912,-1.0,-1.0,-1.0,nan,5.740742835769197e-06,1.0,1.3228145837783813,0.09740810096263885,1.2254066467285156,1.0,0.2217135727405548,0.19963262975215912,12.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.005499999970197678,0.010999999940395355,0.0,0.30000001192092896,12,,,,,,,,,,,,,
,12,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.2462434470653534,16099.5439453125,0.2462434470653534,-1.0,-1.0,-1.0,nan,5.721894467569655e-06,1.0,1.3637051582336426,0.12358295172452927,1.2401221990585327,1.0
0.004,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,0.16564807295799255,15027.9208984375,0.16564807295799255,-1.0,-1.0,-1.0,nan,5.7596134865889326e-06,1.0,1.3371384143829346,0.07297122478485107,1.264167070388794,1.0,0.1824677288532257,0.16564807295799255,13.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.005750000011175871,0.011500000022351742,0.0,0.30000001192092896,13,,,,,,,,,,,,,
,13,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.19844645261764526,16018.19140625,0.19844645261764526,-1.0,-1.0,-1.0,nan,5.740742835769197e-06,1.0,1.4033669233322144,0.11516569554805756,1.2882012128829956,1.0
0.004,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,0.14627549052238464,15088.3984375,0.14627549052238464,-1.0,-1.0,-1.0,nan,5.778392278443789e-06,1.0,1.3625586032867432,0.04634232819080353,1.316216230392456,1.0,0.15713316202163696,0.14627549052238464,14.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.006000000052154064,0.012000000104308128,0.0,0.30000001192092896,14,,,,,,,,,,,,,
,14,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.16502021253108978,15849.9892578125,0.16502021253108978,-1.0,-1.0,-1.0,nan,5.7596139413362835e-06,1.0,1.4199730157852173,0.08910571038722992,1.3308672904968262,1.0
0.004,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,0.135993093252182,15707.61328125,0.135993093252182,-1.0,-1.0,-1.0,nan,5.797016001451993e-06,1.0,1.4347625970840454,0.04876447841525078,1.3859981298446655,1.0,0.14233511686325073,0.135993093252182,15.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0062500000931322575,0.012500000186264515,0.0,0.30000001192092896,15,,,,,,,,,,,,,
