lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0.9822128415107727,11822.10546875,0.9822128415107727,-1.0,-1.0,-1.0,nan,5.477620561578078e-07,1.0,0.19999703764915466,0.0322311669588089,0.16776587069034576,1.0,0.9999568462371826,0.9822128415107727,0.0,0.004000000189989805,0.019999999552965164,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,4.999999873689376e-05,9.999999747378752e-05,0.0,0.30000001192092896,0,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0423684120178223,13822.59765625,1.0423684120178223,-1.0,-1.0,-1.0,nan,5.474660156323807e-07,1.0,0.3398907482624054,0.03375109285116196,0.30613964796066284,1.0
0.004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.934743344783783,12900.1572265625,0.934743344783783,-1.0,-1.0,-1.0,nan,6.723270757902355e-07,1.0,0.35527169704437256,0.1035354882478714,0.25173622369766235,1.0,0.9543074369430542,0.934743344783783,1.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.00012250000145286322,0.00012250000145286322,0.00017374999879393727,0.00034749999758787453,0.0,0.30000001192092896,1,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9818784594535828,16824.1328125,0.9818784594535828,-1.0,-1.0,-1.0,nan,6.710084790029214e-07,1.0,0.7005342245101929,0.11251333355903625,0.588020920753479,1.0
0.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.9185487627983093,12221.2958984375,0.9185487627983093,-1.0,-1.0,-1.0,nan,7.980275995578268e-07,1.0,0.30358004570007324,0.14835572242736816,0.15522430837154388,1.0,0.9292764067649841,0.9185487627983093,2.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0001449999981559813,0.0001449999981559813,0.00029749999521300197,0.0005949999904260039,0.0,0.30000001192092896,2,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.9372357726097107,15657.9169921875,0.9372357726097107,-1.0,-1.0,-1.0,nan,7.958155947562773e-07,1.0,0.628555178642273,0.17823587357997894,0.4503192901611328,1.0
0.004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0.8082878589630127,11039.4375,0.8082878589630127,-1.0,-1.0,-1.0,nan,9.247375487575482e-07,1.0,0.29565489292144775,0.15914778411388397,0.13650710880756378,1.0,0.8445844650268555,0.8082878589630127,3.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0001674999948590994,0.0001674999948590994,0.0004212500061839819,0.0008425000123679638,0.0,0.30000001192092896,3,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.9215640425682068,13691.75390625,0.9215640425682068,-1.0,-1.0,-1.0,nan,9.218594527737878e-07,1.0,0.44761043787002563,0.21228526532649994,0.2353251576423645,1.0
0.004,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,0.6672949194908142,9411.1181640625,0.6672949194908142,-1.0,-1.0,-1.0,nan,1.052332322615257e-06,1.0,0.2738158106803894,0.11819596588611603,0.15561982989311218,1.0,0.7204817533493042,0.6672949194908142,4.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0001900000061141327,0.0001900000061141327,0.0005450000171549618,0.0010900000343099236,0.0,0.30000001192092896,4,,,,,,,,,,,,,
,4,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.8101902604103088,11890.4970703125,0.8101902604103088,-1.0,-1.0,-1.0,nan,1.0489560509086004e-06,1.0,0.37885844707489014,0.20615354180335999,0.17270489037036896,1.0
0.004,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,0.5477156043052673,7865.34375,0.5477156043052673,-1.0,-1.0,-1.0,nan,1.1807766213678406e-06,1.0,0.23881760239601135,0.05862739682197571,0.18019017577171326,1.0,0.5995454788208008,0.5477156043052673,5.0,0.004000000189989805,0.019999999552965164,0.0,0.0,0.0002125000028172508,0.0002125000028172508,0.0006687500281259418,0.0013375000562518835,0.0,0.30000001192092896,5,,,,,,,,,,,,,
,5,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.6696200370788574,10100.41015625,0.6696200370788574,-1.0,-1.0,-1.0,nan,1.1769504908443196e-06,1.0,0.3404197096824646,0.14707501232624054,0.19334471225738525,1.0
0.004,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
